Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,ISSN,Favorites,Rating,Physical Location,Status,Status Incompleted Reason,Status Hidden,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Not Owned Reason,Quantity,Condition,Recommended By,Date Added,User Supplied ID,User Supplied Descriptor,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Previously Owned,Up Next,Position,Uploaded Image URL,Activities
英语词汇的奥秘,,升级版,,,蒋争,蒋争,,,,,,中国国际广播出版社,,,2013,,,,,"本书选用252个词根做基础, 从构词法入手, 把同根词集中在一起, 配以单词分析实例, 帮助读者掌握大量词汇.",,,,,,,,,,,476,,,,,,中文,,,,,,9787507831658,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/09 12:35:12.091820955,,,,,,,,PvOBoAEACAAJ,H语言文字,0,0,0,,https://img12.360buyimg.com/n0/jfs/t1/240/6/1024/52439/5b9250beEd88bbe67/536dbf6c085bb4f9.jpg,
英语词缀与英语派生词,,,,,李平武,李平武,,,,,,外语教学与研究出版社,,,2003,,,,English,"本书是一本英语词缀及派生词专著,全书主要从“英语词缀的基本知识”、“英语词缀与相关派生词的说文解字”、“词缀与相关派生词的举例”三方面对近百个英语词缀在理论、分析和运用等方面进行了详尽的阐述,并在词基础上设计了4类练习.",,,,,,,,,,,625,,,,,,中文,,,,,,9787560032818,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/09 12:33:17.398905992,,,,,,,,PMvKAQAACAAJ,H语言文字,0,0,0,,https://is2-ssl.mzstatic.com/image/thumb/Publication30/v4/69/38/47/6938472f-b7ca-8060-a0d5-0e046771d152/mzm.jrdwwzfs.jpg/512x512bb.jpg,
鷹,,擁抱5000人的男子 : AV男優.加藤鷹物語,,,秋元奈美,秋元奈美,,,,,,東立,,,2006,,,,,,,,,,,,,,,,,,,,,,中文,,,,,,9789861175553,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 07:37:44.758115053,,,,,,,,pqQ7ngEACAAJ,,0,0,0,,,
余下只有噪音,,聆听 20 世纪,,,"Alex Ross,罗斯","Ross, Alex",,,,,,广西师范大学出版社,,,2020,,,,Music,"本书以一种散文式的文风论述了整个20世纪西方音乐的历史,从""一战""前的维也纳到20年代的巴黎,从60,70年代的纽约到当下我们生活的时代,将对于普通读者来说比较复杂的现代风格古典乐做了深入浅出的说明,将20世纪最具影响力的作曲家的活动与更为广泛的大众文化革命性地联结起来.",,,,,,,,,,,771,,,,,,中文,,,,,,9787559826053,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 07:10:41.163939952,,,,,,,,V7rizQEACAAJ,,0,0,0,,http://images.amazon.com/images/P/7559826059.01Z.jpg,
原子習慣,,細微改變帶來巨大成就的實證法則,,,詹姆斯•克利爾,詹姆斯•克利爾,,,,,,方智,,2019/06/01,2019,,,,Business & Economics,每天都進步1%，一年後，你會進步37倍； 每天都退步1%，一年後，你會弱化到趨近於0！ 你的一點小改變、一個好習慣，將會產生複利效應， 如滾雪球般，為你帶來豐碩的人生成果！ 一出版立刻風行全球， 企業界、運動界、教育界、瘦身界都在用的習慣養成實作指南！ ★Amazon、《紐約時報》《華爾街日報》《今日美國報》《出版人週刊》暢銷書！ ★商業雜誌《Fast Company》評為2018年7本最佳商業書之一！ ★《商業內幕》（Business Insider）網站選為2018年最佳自我成長書籍！ ★職涯網站The Muse推薦：最能幫助你增進工作效率的書！ 善用「複利」效應，讓小小的原子習慣利滾利，滾出生命的大不同！ 天天細微改變，會累積成巨大差異，這就是原子習慣的驚人力量！ 本書作者詹姆斯•克利爾在高二的一場棒球賽中意外被球棒擊中臉，嚴重受傷，甚至被實施人工昏迷。經過好幾個月的治療，雖然痊癒出院，可以重新踏上球場，後來也進入大學棒球隊，卻只能坐在板凳席，幾乎沒有上場機會。 然而，在頭部嚴重受傷之後的第六年，他被選為他所就讀大學的最佳男性運動員，並且入選ESPN的全美明星陣容——整個美國僅有33人獲得這項殊榮。 從運動生涯幾乎結束，到入選全美明星陣容，甚至在畢業時獲得學業方面的總統獎章，他是怎麼做到的？一切只因他認識且善用了「原子習慣」的力量！ ◎有效建立永久良好習慣的系統化「行為改變四法則」 雖然知道習慣很重要，但你經常為了自己的壞習慣苦惱，想要戒除卻力不從心？或者，你想養成好習慣，卻老是半途而廢？其實，問題不在你身上，而是你遵循的行為改變系統出了問題！ 作者從生物學、心理學及神經科學中擷取菁華，結合自己親身實踐的經驗，創造出簡單易懂、容易執行的「行為改變四法則」。這套法則可運用於學業、工作、家庭、健康、財富、人際關係等人生各個面向，有效幫助你打造好習慣、戒除壞習慣。 ◎風行各界的習慣養成指南 本書作者是世界知名的習慣養成專家，經常受邀到各界演講，例如NFL、NBA、MLB的球隊，以及美國運通、麥肯錫、美林證券、奇異公司、本田汽車、思科系統、IKEA等知名企業。 本書提供的系統性方法不只適用於個人，還能運用在…… •商業：讓顧客養成購買你的產品或服務的習慣 •親子教養：讓孩子養成良好的生活習慣 •教育：讓學生建立良好的讀書習慣 ◎你可以在這本書中學到的10件事： •建立一套每天進步1%的系統 •戒除壞習慣，保持好習慣 •避免多數人在改變習慣時常犯的錯 •克服「缺乏動機和意志力」的問題 •建立更強大的身分認同與信心 •騰出時間建立新習慣（即使你忙瘋了） •設計讓你更容易成功的環境 •做出可以造就巨大成果的微小改變 •在養成好習慣的路上走偏時回到正軌 •將本書中提到的概念運用在實際生活中 ★各界名人強力推薦！ 艾爾文（理財與勵志暢銷作家）、溫美玉（知名作家╱全臺最大教師社群「溫老師備課趴」創辦人）、宋怡慧（知名作家╱新北市丹鳳高中圖書館主任）、艾蜜莉（財經作家）、Carol凱若（知名作家╱居家創業社團「HomeCEO」創辦人）、艾兒莎（知名作家╱「放棄22K，蹦跳新加坡」版主）、謝文憲（知名講師、作家、主持人）、黃大米（職場作家）、許景泰（SmartM世紀智庫創辦人）、鄭國威（泛科知識公司知識長）　激賞推薦！ 「2007年4月，我成功戒除20年的菸癮，直到今天看到這本書，我才體會原子習慣的威力。 本書與我戒菸成功的契合處： 提示（使其隱而不現）：我開始不去超商買菸，家裡的菸、打火機、菸灰缸全都送給朋友。 渴望（使其毫無吸引力）：菸癮來時，開始想像那些吸菸者的恐怖嘴臉，與身上奇臭無比的異味。 回應（使其困難無比）：加上離開外商職場，遠離可以拿伸手牌的機會，買菸更顯不便（環境很重要）。 獎賞（使其令人不滿）：看見街道、馬路布滿菸蒂，公共場所充斥似有若無的菸味，開始顯得不悅。 當年花了3個月的時間戒菸成功，維持至今已有12年。 好友郭昇（臺師大景美拔河隊教練，同時也是三鐵選手）於2018年7月遭酒駕撞擊，四肢癱瘓已有9個月，復元狀況已有大幅進步。我一定要把本書作者的親身故事告訴他，希望可以延續他的復健意志與運動生涯。 想要養成好習慣，我推薦這本書。」——謝文憲 「詹姆斯•克利爾花了好幾年研究習慣的科學，並磨練自身技巧。想要破除惡習並建立好習慣的你一定要擁有這本引人入勝的實用指南。」——亞當•葛蘭特（《給予》作者，華頓商學院教授） 「超級實際且實用的一本書。詹姆斯•克利爾提煉出習慣養成的本質，讓你可以專注於更少，卻成就更多。」——馬克•曼森（《管他的》作者） 「這本特別的書能改變你過日子的方法。」——萊恩•霍利得（《失控的自信》作者） 作者簡介 詹姆斯•克利爾（James Clear） 專門研究習慣、決策及如何持續進步的作家與講者，文章散見於《紐約時報》《時代雜誌》及《創業家雜誌》，也曾登上CBS電視節目《今晨》。每個月有數百萬人造訪他的網站，廣受歡迎的電子報也有數十萬名訂閱者。 常受邀到大學及《財富》500大企業針對行為改變與習慣養成演講，所創造的習慣養成系統，廣受NFL、NBA及MLB的球隊使用。透過他創立的「習慣學院」（The Habits Academy）的線上課程，已教育了超過一萬名領導者、經理、教練及教師。對想要在生活與工作上打造更好習慣的個人或團體來說，「習慣學院」是首屈一指的訓練平臺。 •個人網站：jamesclear.com •「習慣學院」網站：habitsacademy.com 譯者簡介 蔡世偉 臺大外文系畢業，補教老師，文字工作者，運動員。 譯有《我是GaryVee》《歡迎光臨疑家家居》等書。 教書、寫作、翻譯、運動的同時，也努力養成好習慣。 FB：KingWayne蔡世偉,,,,,,,,,,,295,,,,,,中文,,,,,,9789861755267,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/24 21:08:14.750699996,,,,,,,,ST-ZDwAAQBAJ,,0,0,0,,,
战争与和平,,上,,,托尔斯泰,托尔斯泰,,,,,,万卷出版公司,,,2017,,,,,"本书以安德烈,皮埃尔,娜塔莎的命运为情节线索,描绘了俄国卫国战争时期的社会生活画面.作者将战争与和平,前线与后方,国内与国外,军队与社会,上层与下层联系起来,全面反映了时代风貌,为所有典型人物提供了广阔的典型环境.",,,,,,,,,,,696,,,,,,中文,,,,,,9787547047347,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/26 18:43:51.767045021,,,,,,,,p7NBzQEACAAJ,,0,0,0,,,
正面管教/如何不惩罚、不娇纵地有效管教孩子/Positive discipline,,如何不惩罚、不娇纵地有效管教孩子,,,"尼尔森,玉冰,Jane Nelson",尼尔森,,,,,,京华出版社,,,2009,,,,Discipline of children,"本书深入浅出地介绍了许多行之有效的涉及孩子心理、行为、认知、教育等方面的经典理论,使我们能“知其所以然”地明白书中所介绍的正面管教方法,更重要的是,作者集几十年教育研究与实践的体会,特别是也在正面管教方法的推广与培训中收集到的无数个正面管教的成功案例,给我们讲述了一个接一个生动有趣而又发人深省的故事。",,,,,,,,,,,276,,,,,,中文,,,,,,9787807246176,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/07 05:32:33.069918155,,,,,,,,Gox8QgAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/9159982-L.jpg,
智能化战争,,,,,庞宏亮,庞宏亮,,,,,,国防大学出版社,,,2004,,,,Information warfare,"本书共九章,逐一介绍了知识时代、知识军事、力量的转移、智能时代的战争理论、擎起智能天空、组织革命、“网络—授权型”指挥等,勾画出未来智能化战争的轮廓。",,,,,,,,,,,380,,,,,,中文,,,,,,9787562613800,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 07:15:10.134765148,,,,,,,,LFZEAAAAMAAJ,,0,0,0,,,
智能化战争,,战略战术探索,,,张勇超,张勇超,,,,,,兵器工业出版社,,,2019,,,,,"本书着眼于未来战争形态演变,研究智能化战争规律,智能化战争指导规律,探索智能化战争的基本战略问题,智能化战争的战术要点,前瞻探讨智能化时代人民战争的战略战术问题.",,,,,,,,,,,160,,,,,,中文,,,,,,9787518105625,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 07:15:04.941280841,,,,,,,,Olu6zQEACAAJ,,0,0,0,,,
智能化战争,,AI军事畅想,,,吴明曦,吴明曦,,,,,,国防工业出版社,,,2020,,,,,"本书通过全面分析影响战争的战略因素,深入剖析科学技术发展对未来战争的颠覆性影响和作用,洞察和把握未来战争正在向高阶多维迈进的重大趋势,重点阐述了未来智能化战争的核心本质,基本要素以及主要特点,详细构画了未来智能化战争的七种作战样式和典型应用背景,同时简要介绍了智能化技术.",,,,,,,,,,,699,,,,,,中文,,,,,,9787118120325,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 07:15:17.496675014,,,,,,,,GEFgzgEACAAJ,,0,0,0,,,
中国大陆黑社会组织犯罪及其对策,,,,,贾宏宇,贾宏宇,,,,,,中共中央党校出版社,,,2006,,,,Secret societies,"本书对黑社会组织做出了系统的概括,对如何打击黑社会也做出了详细的介绍。深入探究了黑社会组织及黑社会犯罪滋生蔓延的原因等。",,,,,,,,,,,243,,,,,,中文,,,,,,9787503534447,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 07:28:03.418992042,,,,,,,,YdZ0AAAAIAAJ,,0,0,0,,,
中国文化的深层结构,,,,,孙隆基,孙隆基,,,,,,中信出版集团,,,2015,,,,,"本书讨论中国文化的深层结构, 并非是对所谓""国民性""的泛泛总结, 其实探讨的是人与人之间的关系, 个人与社会关系在20世纪的中国受到哪些因素的左右.全书综合运用历史学, 心理学, 社会学的研究方法和视角, 基于对中国历史的深入分析, 探寻中国人的文化基因, 并坦承地提出批评与反思.",,,,,,,,,,,417,,,,,,中文,,,,,,9787508653211,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/21 14:12:57.807235002,,,,,,,,-2fLjgEACAAJ,,0,0,0,,,
中国文学百科知识手册,,,,,王本仁,王本仁,,,,,,辽宁少年儿童出版社,,,1989,,,,Chinese literature,"Shou zhong guo wen xue zhi shi tiao mu 2,538 tiao.",,,,,,,,,,,733,,,,,,中文,,,,,,9787531501466,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 07:05:48.630031108,,,,,,,,JRWuAAAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/9940305-L.jpg,
中国文学概论,,,,,袁行霈,袁行霈,,,,,,高等教育出版社,,,1990,,,,Chinese literature,,,,,,,,,,,,232,,,,,,中文,,,,,,9787040027310,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 07:16:24.010185956,,,,,,,,2Z9zAAAAIAAJ,,0,0,0,,,
中国性史图鉴,,,,,刘达临,刘达临,,,,,,时代文艺出版社,,,2000,,,,Erotic art,"本书内容广瀚,共有十余万阐释说明文字和600 多幅彩色图片,其内容的时间跨度约有6000年。这是世界上第一本通过古代陶器、石器、玉器、木雕、刺绣、春宫图、岩画、山水画等全面阐述中国古代性文化的大型典籍,具有很高的收茂价值。",,,,,,,,,,,503,,,,,,中文,,,,,,9787538713558,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2022/05/06 05:33:48.158910989,,,,,,,,_jobAAAAYAAJ,,0,0,0,,,
追风筝的人,,,,,［美］卡勒德·胡赛尼,［美］卡勒德·胡赛尼,,,,,,上海人民出版社,,,2006,,,,Fiction,"12岁的阿富汗富家爷阿米尔与人哈桑情同足。然而,在一场风比赛后,发生了一件悲惨不堪事,阿米尔为自己的懦弱感到自责痛苦,逼走了哈桑,不久,自己也跟随父逃往美国。成年后的阿米尔始终无法原谅自己当对哈桑的背叛。为了赎罪,阿米再度踏上暌违二十多年的故乡,希望能为不幸的好友尽后一点心力,却发现一个惊天谎言,儿时的噩梦再度重演,阿米尔该如何抉择?小说如此残忍而又美丽,作者以温暖细的笔法勾勒人性的本质与救赎,读来令人荡气回肠.",,,,,,,,,,,362,,,,,,中文,,,,,,9787208061644,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,,,,,,,,,NoGJAwAACAAJ,I文学,0,0,0,,,
自控力,,斯坦福大学广受欢迎心理学课程,,,Kelly McGonigal,"McGonigal, Kelly",,,,,,文化发展出版社,,2017/10/01,2017,,,,,"本书讲述了什么是自控力,自控力如何发生作用,以及为何自控力如此重要.它能帮我们认清自己的目标,增强自控力,并作出改变一生的决定——无论这个决定是减肥,管理收支,减缓压力,克服拖延症,成为好家长,还是找到你生活的重心.",,,,,,,,,,,263,,,,,,中文,,,,,,9787514219203,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 06:56:43.742779016,,,,,,,,gLi6tQEACAAJ,,0,0,0,,http://images.amazon.com/images/P/751421920X.01Z.jpg,
自杀论,,社会学研究,,,"涂尔干,韵文·冯",涂尔干,,,,,,商务印书馆,,,2009,,,,Suicide,"本书是作者的一部重要社会学著作, 他通过系统的研究, 探索自杀的原因和它的规律性.",,,,,,,,,,,435,,,,,,中文,,,,,,9787100061728,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/25 10:02:45.022269964,,,,,,,,aqG4QwAACAAJ,,0,0,0,,,
自信的秘密,,,,,"Robert Anthony,安东尼","Anthony, Robert",,,,,,天津教育出版社,,,2009,,,,Self-actualization (Psychology),"本书通过循序渐进的方式, 引领读者走上一条助于在人生各领域--事业, 家庭, 爱情, 财富, 身体和心理健康等方面树立起绝对自信的道路. 最终发掘出一个崭新的, 积极向上和自信飞扬的自己.",,,,,,,,,,,183,,,,,,中文,,,,,,9787530955581,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/05 02:34:49.345219135,,,,,,,,QNZvQwAACAAJ,,0,0,0,,,
罪与罚,,,,,"陀思妥耶夫斯基,李薇薇",陀思妥耶夫斯基,,,,,,光明日报出版社,,,2013,,,,,,,,,,,,,,,,547,,,,,,中文,,,,,,9787511245595,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/26 18:42:43.242719173,,,,,,,,jhXNoAEACAAJ,,0,0,0,,http://images.amazon.com/images/P/7511245595.01Z.jpg,
Algorithms + Data Structures = Programs,,,,,Niklaus Wirth,"Wirth, Niklaus",,,,,,Prentice-Hall Of India Pvt. Limited,,,1990,,,,,,,,,,,,,,,,384,,,,,,英语,,,,,,9788120305694,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/23 10:42:41.264251947,,,,,,,,iTsqQAAACAAJ,,0,0,0,,http://images.amazon.com/images/P/8120305698.01Z.jpg,
"AN INTRODUCTION TO PROBABILITY THEORY AND ITS APPLICATIONS, 2ND ED, VOL 2",,,,,Willliam Feller,"Feller, Willliam",,,,,,Wiley India Pvt. Limited,,2008/08/01,2008,,,,Probabilities,"· The Exponential and the Uniform Densities· Special Densities. Randomization· Densities in Higher Dimensions. Normal Densities and Processes· Probability Measures and Spaces· Probability Distributions in Rr· A Survey of Some Important Distributions and Processes· Laws of Large Numbers. Applications in Analysis· The Basic Limit Theorems· Infinitely Divisible Distributions and Semi-Groups· Markov Processes and Semi-Groups· Renewal Theory· Random Walks in R1· Laplace Transforms. Tauberian Theorems. Resolvents· Applications of Laplace Transforms· Characteristic Functions· Expansions Related to the Central Limit Theorem,· Infinitely Divisible Distributions· Applications of Fourier Methods to Random Walks· Harmonic Analysis",,,,,,,,,,,700,,,,,,英语,,,,,,9788126518067,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:41:05.527790069,,,,,,,,OXkg-LvRgjUC,,0,0,0,,,
"An Introduction to Probability Theory and Its Applications, Volume 1",,,,,"Vilim Feller,William Feller","Feller, Vilim",,,,,,Wiley,,1968/01/15,1968,,,,Mathematics,"A complete guide to the theory and practical applications of probability theory An Introduction to Probability Theory and Its Applications uniquely blends a comprehensive overview of probability theory with the real-world application of that theory. Beginning with the background and very nature of probability theory, the book then proceeds through sample spaces, combinatorial analysis, fluctuations in coin tossing and random walks, the combination of events, types of distributions, Markov chains, stochastic processes, and more. The book's comprehensive approach provides a complete view of theory along with enlightening examples along the way.",,,,,,,,,,,528,,,,,,英语,,,,,,9780471257080,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:40:57.333117961,,,,,,,,mfRQAAAAMAAJ,,0,0,0,,,
Antifragile,,Things That Gain from Disorder,,,Nassim Nicholas Taleb,"Taleb, Nassim Nicholas",,,,,,Random House Publishing Group,,2012/11/27,2012,,,,Business & Economics,"Antifragile is a standalone book in Nassim Nicholas Taleb’s landmark Incerto series, an investigation of opacity, luck, uncertainty, probability, human error, risk, and decision-making in a world we don’t understand. The other books in the series are Fooled by Randomness, The Black Swan, Skin in the Game, and The Bed of Procrustes.Nassim Nicholas Taleb, the bestselling author of The Black Swan and one of the foremost thinkers of our time, reveals how to thrive in an uncertain world. Just as human bones get stronger when subjected to stress and tension, and rumors or riots intensify when someone tries to repress them, many things in life benefit from stress, disorder, volatility, and turmoil. What Taleb has identified and calls “antifragile” is that category of things that not only gain from chaos but need it in order to survive and flourish.   In The Black Swan, Taleb showed us that highly improbable and unpredictable events underlie almost everything about our world. In Antifragile, Taleb stands uncertainty on its head, making it desirable, even necessary, and proposes that things be built in an antifragile manner. The antifragile is beyond the resilient or robust. The resilient resists shocks and stays the same; the antifragile gets better and better.  Furthermore, the antifragile is immune to prediction errors and protected from adverse events. Why is the city-state better than the nation-state, why is debt bad for you, and why is what we call “efficient” not efficient at all? Why do government responses and social policies protect the strong and hurt the weak? Why should you write your resignation letter before even starting on the job? How did the sinking of the Titanic save lives? The book spans innovation by trial and error, life decisions, politics, urban planning, war, personal finance, economic systems, and medicine. And throughout, in addition to the street wisdom of Fat Tony of Brooklyn, the voices and recipes of ancient wisdom, from Roman, Greek, Semitic, and medieval sources, are loud and clear. Antifragile is a blueprint for living in a Black Swan world. Erudite, witty, and iconoclastic, Taleb’s message is revolutionary: The antifragile, and only the antifragile, will make it.Praise for Antifragile“Ambitious and thought-provoking . . . highly entertaining.”—The Economist “A bold book explaining how and why we should embrace uncertainty, randomness, and error . . . It may just change our lives.”—Newsweek",,,,,,,,,,,544,,,,,,英语,,,,,,9780679645276,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/21 14:38:18.227020978,,,,,,,,5fqbz_qGi0AC,,0,0,0,,,
Beyond Infinity,,An expedition to the outer limits of the mathematical universe,,,Eugenia Cheng,"Cheng, Eugenia",,,,,,Profile Books,,2017/03/09,2017,,,,Mathematics,"SHORTLISTED FOR THE 2017 ROYAL SOCIETY SCIENCE BOOK PRIZE Even small children know there are infinitely many whole numbers - start counting and you'll never reach the end. But there are also infinitely many decimal numbers between zero and one. Are these two types of infinity the same? Are they larger or smaller than each other? Can we even talk about 'larger' and 'smaller' when we talk about infinity? In Beyond Infinity, international maths sensation Eugenia Cheng reveals the inner workings of infinity.What happens when a new guest arrives at your infinite hotel - but you already have an infinite number of guests? How does infinity give Zeno's tortoise the edge in a paradoxical foot-race with Achilles? And can we really make an infinite number of cookies from a finite amount of cookie dough?Wielding an armoury of inventive, intuitive metaphor, Cheng draws beginners and enthusiasts alike into the heart of this mysterious, powerful concept to reveal fundamental truths about mathematics, all the way from the infinitely large down to the infinitely small.",,,,,,,,,,,284,,,,,,英语,,,,,,9781782830818,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:33:12.388736009,,,,,,,,EPQ8DgAAQBAJ,,0,0,0,,,
Categories for the Working Mathematician,,,,,Saunders MacLane,"MacLane, Saunders",,,,,,Springer Science & Business Media,,2013/11/11,2013,,,,Mathematics,"Category Theory has developed rapidly. This book aims to present those ideas and methods which can now be effectively used by Mathe maticians working in a variety of other fields of Mathematical research. This occurs at several levels. On the first level, categories provide a convenient conceptual language, based on the notions of category, functor, natural transformation, contravariance, and functor category. These notions are presented, with appropriate examples, in Chapters I and II. Next comes the fundamental idea of an adjoint pair of functors. This appears in many substantially equivalent forms: That of universal construction, that of direct and inverse limit, and that of pairs offunctors with a natural isomorphism between corresponding sets of arrows. All these forms, with their interrelations, are examined in Chapters III to V. The slogan is ""Adjoint functors arise everywhere"". Alternatively, the fundamental notion of category theory is that of a monoid -a set with a binary operation of multiplication which is associative and which has a unit; a category itself can be regarded as a sort of general ized monoid. Chapters VI and VII explore this notion and its generaliza tions. Its close connection to pairs of adjoint functors illuminates the ideas of universal algebra and culminates in Beck's theorem characterizing categories of algebras; on the other hand, categories with a monoidal structure (given by a tensor product) lead inter alia to the study of more convenient categories of topological spaces.",,,,,,,,,,,262,,,,,,英语,,,,,,9781461298397,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:47:34.506551027,,,,,,,,6KPSBwAAQBAJ,,0,0,0,,,
Classical Mechanics,,,,,Herbert Goldstein,"Goldstein, Herbert",,,,,,Pearson India,,,2011,,,,Engineering,"This classic text enables students to make connections between classical and modern physics - an indispensable part of a physicist's education. In this new edition, Beams Medal winner Charles Poole and John Safko have updated the text to include the latest topics, applications, and notation, to reflect today's physics curriculum. They introduce students to the increasingly important role that nonlinearities play in contemporary applications of classical mechanics. New numerical exercises help students to develop skills in how to use computer techniques to solve problems in physics. Mathematical techniques are presented in detail so that the text remains fully accessible to students who have not had an intermediate course in classical mechanics.",,,,,,,,,,,665,,,,,,英语,,,,,,9788131758915,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 01:20:28.777107954,,,,,,,,tVeFlb9tTxgC,,0,0,0,,,
Clean Architecture,,A Craftsman's Guide to Software Structure and Design,,,Robert C. Martin,"Martin, Robert C.",,,,,,Prentice Hall,,2017/09/12,2017,,,,Computers,"Practical Software Architecture Solutions from the Legendary Robert C. Martin (“Uncle Bob”)    By applying universal rules of software architecture, you can dramatically improve developer productivity throughout the life of any software system. Now, building upon the success of his best-selling books Clean Code and The Clean Coder, legendary software craftsman Robert C. Martin (“Uncle Bob”) reveals those rules and helps you apply them.   Martin’s  Clean Architecture  doesn’t merely present options. Drawing on over a half-century of experience in software environments of every imaginable type, Martin tells you what choices to make and why they are critical to your success. As you’ve come to expect from Uncle Bob, this book is packed with direct, no-nonsense solutions for the real challenges you’ll face–the ones that will make or break your projects.  Learn what software architects need to achieve–and core disciplines and practices for achieving it Master essential software design principles for addressing function, component separation, and data management See how programming paradigms impose discipline by restricting what developers can do Understand what’s critically important and what’s merely a “detail” Implement optimal, high-level structures for web, database, thick-client, console, and embedded applications Define appropriate boundaries and layers, and organize components and services See why designs and architectures go wrong, and how to prevent (or fix) these failures    Clean Architecture  is essential reading for every current or aspiring software architect, systems analyst, system designer, and software manager–and for every programmer who must execute someone else’s designs.       Register your product for convenient access to downloads, updates, and/or corrections as they become available.",,,,,,,,,,,432,,,,,,英语,,,,,,9780134494326,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/23 10:38:17.551347017,,,,,,,,uGE1DwAAQBAJ,,0,0,0,,https://images-na.ssl-images-amazon.com/images/I/51JF95r45vL._SY445_QL70_.jpg,
Code Complete,,,,,Steve McConnell,"McConnell, Steve",,,,,,Pearson Education,,2004/06/09,2004,,,,Computers,"Widely considered one of the best practical guides to programming, Steve McConnell’s original CODE COMPLETE has been helping developers write better software for more than a decade. Now this classic book has been fully updated and revised with leading-edge practices—and hundreds of new code samples—illustrating the art and science of software construction. Capturing the body of knowledge available from research, academia, and everyday commercial practice, McConnell synthesizes the most effective techniques and must-know principles into clear, pragmatic guidance. No matter what your experience level, development environment, or project size, this book will inform and stimulate your thinking—and help you build the highest quality code.  Discover the timeless techniques and strategies that help you:   Design for minimum complexity and maximum creativity Reap the benefits of collaborative development Apply defensive programming techniques to reduce and flush out errors Exploit opportunities to refactor—or evolve—code, and do it safely Use construction practices that are right-weight for your project Debug problems quickly and effectively Resolve critical construction issues early and correctly Build quality into the beginning, middle, and end of your project",,,,,,,,,,,99998,,,,,,英语,,,,,,9780735636972,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/23 10:40:14.943799018,,,,,,,,LpVCAwAAQBAJ,,0,0,0,,,
